"","ID.","NAME","Type","dvera","dwat","v1","v2","v3","v4","v5","v6","COLLAR","year","SPECIES"
"22956",22956,"7035-2015",1,33.63162306,1.795155118,64,0,0,0,36,0,7035,2015,4
"22957",22957,"7035-2015",1,32.41603054,0.9547577,100,0,0,0,0,0,7035,2015,4
"22958",22958,"7035-2015",1,32.41603054,0.9547577,100,0,0,0,0,0,7035,2015,4
"22959",22959,"7035-2015",1,33.38855877,0.957235583,63,0,0,0,37,0,7035,2015,4
"22960",22960,"7035-2015",1,32.66633319,1.793962213,100,0,0,0,0,0,7035,2015,4
"22961",22961,"7035-2015",1,32.66633319,1.793962213,100,0,0,0,0,0,7035,2015,4
"22962",22962,"7035-2015",1,32.66633319,1.793962213,100,0,0,0,0,0,7035,2015,4
"22963",22963,"7035-2015",1,33.63162306,1.795155118,64,0,0,0,36,0,7035,2015,4
"22964",22964,"7035-2015",1,33.63162306,1.795155118,64,0,0,0,36,0,7035,2015,4
"22965",22965,"7035-2015",1,33.63162306,1.795155118,64,0,0,0,36,0,7035,2015,4
"22966",22966,"7035-2015",1,35.82415802,1.711419993,76,18,5,0,1,0,7035,2015,4
"22967",22967,"7035-2015",1,36.1062426,2.282492296,27,36,37,0,0,0,7035,2015,4
"22968",22968,"7035-2015",1,36.74563458,3.693413825,0,0,42,0,0,58,7035,2015,4
"22969",22969,"7035-2015",1,39.86059781,3.972563404,0,100,0,0,0,0,7035,2015,4
"22970",22970,"7035-2015",1,39.86059781,3.972563404,0,100,0,0,0,0,7035,2015,4
"22971",22971,"7035-2015",1,39.86059781,3.972563404,0,100,0,0,0,0,7035,2015,4
"22972",22972,"7035-2015",1,39.86059781,3.972563404,0,100,0,0,0,0,7035,2015,4
"22973",22973,"7035-2015",1,40.76079636,4.446765989,0,100,0,0,0,0,7035,2015,4
"22974",22974,"7035-2015",1,40.76079636,4.446765989,0,100,0,0,0,0,7035,2015,4
"22975",22975,"7035-2015",1,32.50459497,3.169658031,0,0,0,0,0,100,7035,2015,4
"22976",22976,"7035-2015",1,32.50459497,3.169658031,0,0,0,0,0,100,7035,2015,4
"22977",22977,"7035-2015",1,32.50459497,3.169658031,0,0,0,0,0,100,7035,2015,4
"22978",22978,"7035-2015",1,32.50459497,3.169658031,0,0,0,0,0,100,7035,2015,4
"22979",22979,"7035-2015",1,32.93690065,2.88478234,0,0,0,0,0,100,7035,2015,4
"22980",22980,"7035-2015",1,34.59888621,1.718152078,96,0,0,0,4,0,7035,2015,4
"22981",22981,"7035-2015",1,34.59888621,1.718152078,96,0,0,0,4,0,7035,2015,4
"22982",22982,"7035-2015",1,34.59888621,1.718152078,96,0,0,0,4,0,7035,2015,4
"22983",22983,"7035-2015",1,33.63162306,1.795155118,64,0,0,0,36,0,7035,2015,4
"22984",22984,"7035-2015",1,32.66633319,1.793962213,100,0,0,0,0,0,7035,2015,4
"22985",22985,"7035-2015",1,34.15410017,0.749555427,38,46,8,0,8,0,7035,2015,4
"22986",22986,"7035-2015",1,48.46994693,3.713673538,0,95,5,0,0,0,7035,2015,4
"22987",22987,"7035-2015",1,48.46994693,3.713673538,0,95,5,0,0,0,7035,2015,4
"22988",22988,"7035-2015",1,48.46994693,3.713673538,0,95,5,0,0,0,7035,2015,4
"22989",22989,"7035-2015",1,48.46994693,3.713673538,0,95,5,0,0,0,7035,2015,4
"22990",22990,"7035-2015",1,46.13848883,3.034605823,0,11,0,89,0,0,7035,2015,4
"22991",22991,"7035-2015",1,45.15265742,3.899802488,0,55,0,45,0,0,7035,2015,4
"22992",22992,"7035-2015",1,45.03249925,7.174214644,0,50,30,0,20,0,7035,2015,4
"22993",22993,"7035-2015",1,44.35192624,8.411255898,0,0,0,12,14,74,7035,2015,4
"22994",22994,"7035-2015",1,46.57659155,10.41485317,0,35,0,0,0,65,7035,2015,4
"22995",22995,"7035-2015",1,46.57659155,10.41485317,0,35,0,0,0,65,7035,2015,4
"22996",22996,"7035-2015",1,45.64407357,9.490242344,0,25,0,0,55,20,7035,2015,4
"22997",22997,"7035-2015",1,41.44497763,4.56974605,0,100,0,0,0,0,7035,2015,4
"22998",22998,"7035-2015",1,42.35189817,5.556739072,0,100,0,0,0,0,7035,2015,4
"22999",22999,"7035-2015",1,42.35189817,5.556739072,0,100,0,0,0,0,7035,2015,4
"23000",23000,"7035-2015",1,42.35189817,5.556739072,0,100,0,0,0,0,7035,2015,4
"23001",23001,"7035-2015",1,42.35189817,5.556739072,0,100,0,0,0,0,7035,2015,4
"23002",23002,"7035-2015",1,41.88050857,4.814120996,0,100,0,0,0,0,7035,2015,4
"23003",23003,"7035-2015",1,37.40865745,0.749450404,0,100,0,0,0,0,7035,2015,4
"23004",23004,"7035-2015",1,37.40865745,0.749450404,0,100,0,0,0,0,7035,2015,4
"23005",23005,"7035-2015",1,37.40865745,0.749450404,0,100,0,0,0,0,7035,2015,4
"23006",23006,"7035-2015",1,37.40865745,0.749450404,0,100,0,0,0,0,7035,2015,4
"23007",23007,"7035-2015",1,38.75171423,1.70798555,0,100,0,0,0,0,7035,2015,4
"23008",23008,"7035-2015",1,44.71447267,8.519019593,0,40,0,0,60,0,7035,2015,4
"23009",23009,"7035-2015",1,44.71447267,8.519019593,0,40,0,0,60,0,7035,2015,4
"23010",23010,"7035-2015",1,45.09628335,8.536083491,0,9,59,26,6,0,7035,2015,4
"23011",23011,"7035-2015",1,44.71447267,8.519019593,0,40,0,0,60,0,7035,2015,4
"23012",23012,"7035-2015",1,46.94325885,10.52888167,0,100,0,0,0,0,7035,2015,4
"23013",23013,"7035-2015",1,45.30139533,7.832165319,0,100,0,0,0,0,7035,2015,4
"23014",23014,"7035-2015",1,45.30139533,7.832165319,0,100,0,0,0,0,7035,2015,4
"23015",23015,"7035-2015",1,45.30139533,7.832165319,0,100,0,0,0,0,7035,2015,4
"23016",23016,"7035-2015",1,45.30139533,7.832165319,0,100,0,0,0,0,7035,2015,4
"23017",23017,"7035-2015",1,45.30139533,7.832165319,0,100,0,0,0,0,7035,2015,4
"23018",23018,"7035-2015",1,45.30139533,7.832165319,0,100,0,0,0,0,7035,2015,4
"23019",23019,"7035-2015",1,41.79135806,5.835920365,0,72,0,0,28,0,7035,2015,4
"23020",23020,"7035-2015",1,41.19236593,5.765785471,55,20,0,0,25,0,7035,2015,4
"23021",23021,"7035-2015",1,42.1284728,6.535323077,3,25,0,23,49,0,7035,2015,4
"23022",23022,"7035-2015",1,42.1284728,6.535323077,3,25,0,23,49,0,7035,2015,4
"23023",23023,"7035-2015",1,42.1284728,6.535323077,3,25,0,23,49,0,7035,2015,4
"23024",23024,"7035-2015",1,44.35192624,8.411255898,0,0,0,12,14,74,7035,2015,4
"23025",23025,"7035-2015",1,44.71447267,8.519019593,0,40,0,0,60,0,7035,2015,4
"23026",23026,"7035-2015",1,44.71447267,8.519019593,0,40,0,0,60,0,7035,2015,4
"23027",23027,"7035-2015",1,44.71447267,8.519019593,0,40,0,0,60,0,7035,2015,4
"23028",23028,"7035-2015",1,44.17779518,7.541129705,0,81,9,0,10,0,7035,2015,4
"23029",23029,"7035-2015",1,47.22511486,7.117839954,0,100,0,0,0,0,7035,2015,4
"23030",23030,"7035-2015",1,48.46994693,3.713673538,0,95,5,0,0,0,7035,2015,4
"23031",23031,"7035-2015",1,48.46994693,3.713673538,0,95,5,0,0,0,7035,2015,4
"23032",23032,"7035-2015",1,48.46994693,3.713673538,0,95,5,0,0,0,7035,2015,4
"23033",23033,"7035-2015",1,46.13848883,3.034605823,0,11,0,89,0,0,7035,2015,4
"23034",23034,"7035-2015",1,49.09942313,1.7940325,0,14,0,86,0,0,7035,2015,4
"23035",23035,"7035-2015",1,49.09942313,1.7940325,0,14,0,86,0,0,7035,2015,4
"23036",23036,"7035-2015",1,49.09942313,1.7940325,0,14,0,86,0,0,7035,2015,4
"23037",23037,"7035-2015",1,49.09942313,1.7940325,0,14,0,86,0,0,7035,2015,4
"23038",23038,"7035-2015",1,48.11190741,1.795090455,0,0,0,100,0,0,7035,2015,4
"23039",23039,"7035-2015",1,53.20747164,5.2411424,0,100,0,0,0,0,7035,2015,4
"23040",23040,"7035-2015",1,53.37907082,5.810466345,0,50,0,50,0,0,7035,2015,4
"23041",23041,"7035-2015",1,52.58913883,5.835996529,0,34,0,45,21,0,7035,2015,4
"23042",23042,"7035-2015",1,52.58913883,5.835996529,0,34,0,45,21,0,7035,2015,4
"23043",23043,"7035-2015",1,53.56879226,6.484842625,0,0,0,95,5,0,7035,2015,4
"23044",23044,"7035-2015",1,52.58913883,5.835996529,0,34,0,45,21,0,7035,2015,4
"23045",23045,"7035-2015",1,54.79198147,4.448664288,0,0,0,68,32,0,7035,2015,4
"23046",23046,"7035-2015",1,54.69800194,3.67412383,0,0,0,100,0,0,7035,2015,4
"23047",23047,"7035-2015",1,54.69800194,3.67412383,0,0,0,100,0,0,7035,2015,4
"23048",23048,"7035-2015",1,54.79198147,4.448664288,0,0,0,68,32,0,7035,2015,4
"23049",23049,"7035-2015",1,53.62446726,3.89966783,0,0,0,66,0,34,7035,2015,4
"23050",23050,"7035-2015",1,44.63753493,8.002558796,0,31,0,45,0,24,7035,2015,4
"23051",23051,"7035-2015",1,44.63753493,8.002558796,0,31,0,45,0,24,7035,2015,4
"23052",23052,"7035-2015",1,44.63753493,8.002558796,0,31,0,45,0,24,7035,2015,4
"23053",23053,"7035-2015",1,44.63753493,8.002558796,0,31,0,45,0,24,7035,2015,4
"23054",23054,"7035-2015",1,44.06731884,6.995609536,0,71,2,0,27,0,7035,2015,4
"23055",23055,"7035-2015",1,52.39586986,5.076159625,0,99,0,1,0,0,7035,2015,4
"23056",23056,"7035-2015",1,52.39586986,5.076159625,0,99,0,1,0,0,7035,2015,4
"23057",23057,"7035-2015",1,52.39586986,5.076159625,0,99,0,1,0,0,7035,2015,4
"23058",23058,"7035-2015",1,52.39586986,5.076159625,0,99,0,1,0,0,7035,2015,4
"23059",23059,"7035-2015",1,53.37907082,5.810466345,0,50,0,50,0,0,7035,2015,4
"23060",23060,"7035-2015",1,44.40423508,7.466545496,0,96,0,0,4,0,7035,2015,4
"23061",23061,"7035-2015",1,43.48751164,6.614734789,0,100,0,0,0,0,7035,2015,4
"23062",23062,"7035-2015",1,43.48751164,6.614734789,0,100,0,0,0,0,7035,2015,4
"23063",23063,"7035-2015",1,43.48751164,6.614734789,0,100,0,0,0,0,7035,2015,4
"23064",23064,"7035-2015",1,42.57452992,5.810385036,0,100,0,0,0,0,7035,2015,4
"23065",23065,"7035-2015",1,42.33518632,5.241024811,0,100,0,0,0,0,7035,2015,4
"23066",23066,"7035-2015",1,38.03326466,3.972182469,11,0,0,0,0,89,7035,2015,4
"23067",23067,"7035-2015",1,38.03326466,3.972182469,11,0,0,0,0,89,7035,2015,4
"23068",23068,"7035-2015",1,38.03326466,3.972182469,11,0,0,0,0,89,7035,2015,4
"23069",23069,"7035-2015",1,38.03326466,3.972182469,11,0,0,0,0,89,7035,2015,4
"23070",23070,"7035-2015",1,37.10164912,3.445472058,0,0,2,0,0,98,7035,2015,4
"23071",23071,"7035-2015",1,37.76397517,4.667012025,0,16,45,37,2,0,7035,2015,4
"23072",23072,"7035-2015",1,38.67964165,4.698650252,0,100,0,0,0,0,7035,2015,4
"23073",23073,"7035-2015",1,38.67964165,4.698650252,0,100,0,0,0,0,7035,2015,4
"23074",23074,"7035-2015",1,38.67964165,4.698650252,0,100,0,0,0,0,7035,2015,4
"23075",23075,"7035-2015",1,38.67964165,4.698650252,0,100,0,0,0,0,7035,2015,4
"23076",23076,"7035-2015",1,38.34044159,1.794096737,0,23,77,0,0,0,7035,2015,4
"23077",23077,"7035-2015",1,39.70235752,3.080641916,0,96,4,0,0,0,7035,2015,4
"23078",23078,"7035-2015",1,39.70235752,3.080641916,0,96,4,0,0,0,7035,2015,4
"23079",23079,"7035-2015",1,39.70235752,3.080641916,0,96,4,0,0,0,7035,2015,4
"23080",23080,"7035-2015",1,39.70235752,3.080641916,0,96,4,0,0,0,7035,2015,4
"23081",23081,"7035-2015",1,37.19051909,3.614474817,0,0,30,70,0,0,7035,2015,4
"23082",23082,"7035-2015",1,37.19051909,3.614474817,0,0,30,70,0,0,7035,2015,4
"23083",23083,"7035-2015",1,37.19051909,3.614474817,0,0,30,70,0,0,7035,2015,4
"23084",23084,"7035-2015",1,37.19051909,3.614474817,0,0,30,70,0,0,7035,2015,4
"23085",23085,"7035-2015",1,37.19051909,3.614474817,0,0,30,70,0,0,7035,2015,4
"23086",23086,"7035-2015",1,38.07510442,3.713842261,0,46,52,2,0,0,7035,2015,4
"23087",23087,"7035-2015",1,37.06288782,1.795170653,2,98,0,0,0,0,7035,2015,4
"23088",23088,"7035-2015",1,45.53397385,5.078607312,0,99,0,1,0,0,7035,2015,4
"23089",23089,"7035-2015",1,46.51172348,4.448776525,0,64,31,5,0,0,7035,2015,4
"23090",23090,"7035-2015",1,46.72933561,5.2993026,0,12,88,0,0,0,7035,2015,4
"23091",23091,"7035-2015",1,46.72933561,5.2993026,0,12,88,0,0,0,7035,2015,4
"23092",23092,"7035-2015",1,46.72933561,5.2993026,0,12,88,0,0,0,7035,2015,4
"23093",23093,"7035-2015",1,32.50459497,3.169658031,0,0,0,0,0,100,7035,2015,4
"23094",23094,"7035-2015",1,32.50459497,3.169658031,0,0,0,0,0,100,7035,2015,4
"23095",23095,"7035-2015",1,32.50459497,3.169658031,0,0,0,0,0,100,7035,2015,4
"23096",23096,"7035-2015",1,32.50459497,3.169658031,0,0,0,0,0,100,7035,2015,4
"23097",23097,"7035-2015",1,31.59987657,3.58706774,0,0,0,0,0,100,7035,2015,4
"23098",23098,"7035-2015",1,30.26987026,3.082550014,0,0,13,0,0,87,7035,2015,4
"23099",23099,"7035-2015",1,30.26987026,3.082550014,0,0,13,0,0,87,7035,2015,4
"23100",23100,"7035-2015",1,32.93690065,2.88478234,0,0,0,0,0,100,7035,2015,4
"23101",23101,"7035-2015",1,29.80871332,4.448961132,0,0,0,0,0,100,7035,2015,4
"23102",23102,"7035-2015",1,30.2795344,4.454135002,0,0,0,0,0,100,7035,2015,4
"23103",23103,"7035-2015",1,40.11730694,3.548745542,0,100,0,0,0,0,7035,2015,4
"23104",23104,"7035-2015",1,40.11730694,3.548745542,0,100,0,0,0,0,7035,2015,4
"23105",23105,"7035-2015",1,40.11730694,3.548745542,0,100,0,0,0,0,7035,2015,4
"23106",23106,"7035-2015",1,40.5424355,3.590152698,0,100,0,0,0,0,7035,2015,4
"23107",23107,"7035-2015",1,39.64457283,2.626614396,0,100,0,0,0,0,7035,2015,4
"23108",23108,"7035-2015",1,40.5424355,3.590152698,0,100,0,0,0,0,7035,2015,4
"23109",23109,"7035-2015",1,39.64457283,2.626614396,0,100,0,0,0,0,7035,2015,4
"23110",23110,"7035-2015",1,40.5424355,3.590152698,0,100,0,0,0,0,7035,2015,4
"23111",23111,"7035-2015",1,33.38855877,0.957235583,63,0,0,0,37,0,7035,2015,4
"23112",23112,"7035-2015",1,33.63162306,1.795155118,64,0,0,0,36,0,7035,2015,4
"23113",23113,"7035-2015",1,33.38855877,0.957235583,63,0,0,0,37,0,7035,2015,4
"23114",23114,"7035-2015",1,33.63162306,1.795155118,64,0,0,0,36,0,7035,2015,4
"23115",23115,"7035-2015",1,33.38855877,0.957235583,63,0,0,0,37,0,7035,2015,4
"23116",23116,"7035-2015",1,38.07510442,3.713842261,0,46,52,2,0,0,7035,2015,4
"23117",23117,"7035-2015",1,38.67964165,4.698650252,0,100,0,0,0,0,7035,2015,4
"23118",23118,"7035-2015",1,39.86059781,3.972563404,0,100,0,0,0,0,7035,2015,4
"23119",23119,"7035-2015",1,32.50459497,3.169658031,0,0,0,0,0,100,7035,2015,4
"23120",23120,"7035-2015",1,32.50459497,3.169658031,0,0,0,0,0,100,7035,2015,4
"23121",23121,"7035-2015",1,32.50459497,3.169658031,0,0,0,0,0,100,7035,2015,4
"23122",23122,"7035-2015",1,34.86220508,2.399548678,100,0,0,0,0,0,7035,2015,4
"23123",23123,"7035-2015",1,34.59888621,1.718152078,96,0,0,0,4,0,7035,2015,4
"23124",23124,"7035-2015",1,34.59888621,1.718152078,96,0,0,0,4,0,7035,2015,4
"23125",23125,"7035-2015",1,44.06731884,6.995609536,0,71,2,0,27,0,7035,2015,4
"23126",23126,"7035-2015",1,45.7562356,5.838125054,0,51,49,0,0,0,7035,2015,4
"23127",23127,"7035-2015",1,46.72933561,5.2993026,0,12,88,0,0,0,7035,2015,4
"23128",23128,"7035-2015",1,44.35192624,8.411255898,0,0,0,12,14,74,7035,2015,4
"23129",23129,"7035-2015",1,44.35192624,8.411255898,0,0,0,12,14,74,7035,2015,4
"23130",23130,"7035-2015",1,44.35192624,8.411255898,0,0,0,12,14,74,7035,2015,4
"23131",23131,"7035-2015",1,41.94511204,5.530368726,0,100,0,0,0,0,7035,2015,4
"23132",23132,"7035-2015",1,41.94511204,5.530368726,0,100,0,0,0,0,7035,2015,4
"23133",23133,"7035-2015",1,37.40865745,0.749450404,0,100,0,0,0,0,7035,2015,4
"23134",23134,"7035-2015",1,37.40865745,0.749450404,0,100,0,0,0,0,7035,2015,4
"23135",23135,"7035-2015",1,37.40865745,0.749450404,0,100,0,0,0,0,7035,2015,4
"23136",23136,"7035-2015",1,42.48645421,6.642887352,0,81,0,0,19,0,7035,2015,4
"23137",23137,"7035-2015",1,42.48645421,6.642887352,0,81,0,0,19,0,7035,2015,4
"23138",23138,"7035-2015",1,45.64407357,9.490242344,0,25,0,0,55,20,7035,2015,4
"23139",23139,"7035-2015",1,44.34206792,7.466535379,0,88,0,12,0,0,7035,2015,4
"23140",23140,"7035-2015",1,43.10372662,6.120656201,0,69,0,0,31,0,7035,2015,4
"23141",23141,"7035-2015",1,41.79135806,5.835920365,0,72,0,0,28,0,7035,2015,4
"23142",23142,"7035-2015",1,41.79135806,5.835920365,0,72,0,0,28,0,7035,2015,4
"23143",23143,"7035-2015",1,44.00912138,7.895433125,0,0,0,58,0,42,7035,2015,4
"23144",23144,"7035-2015",1,44.35192624,8.411255898,0,0,0,12,14,74,7035,2015,4
"23145",23145,"7035-2015",1,44.35192624,8.411255898,0,0,0,12,14,74,7035,2015,4
"23146",23146,"7035-2015",1,45.30139533,7.832165319,0,100,0,0,0,0,7035,2015,4
"23147",23147,"7035-2015",1,46.26244651,7.527658147,0,100,0,0,0,0,7035,2015,4
"23148",23148,"7035-2015",1,47.12491791,2.282355414,0,0,0,100,0,0,7035,2015,4
"23149",23149,"7035-2015",1,47.12491791,2.282355414,0,0,0,100,0,0,7035,2015,4
"23150",23150,"7035-2015",1,48.11190741,1.795090455,0,0,0,100,0,0,7035,2015,4
"23151",23151,"7035-2015",1,53.20747164,5.2411424,0,100,0,0,0,0,7035,2015,4
"23152",23152,"7035-2015",1,53.20747164,5.2411424,0,100,0,0,0,0,7035,2015,4
"23153",23153,"7035-2015",1,56.02445297,5.86263625,0,0,0,0,100,0,7035,2015,4
"23154",23154,"7035-2015",1,55.89677329,4.907211294,0,0,0,63,37,0,7035,2015,4
"23155",23155,"7035-2015",1,55.89677329,4.907211294,0,0,0,63,37,0,7035,2015,4
"23156",23156,"7035-2015",1,41.47561977,5.076065547,0,57,0,0,43,0,7035,2015,4
"23157",23157,"7035-2015",1,43.68652251,7.214310748,0,0,0,100,0,0,7035,2015,4
"23158",23158,"7035-2015",1,43.68652251,7.214310748,0,0,0,100,0,0,7035,2015,4
"23159",23159,"7035-2015",1,46.54572369,8.423556881,0,100,0,0,0,0,7035,2015,4
"23160",23160,"7035-2015",1,46.54572369,8.423556881,0,100,0,0,0,0,7035,2015,4
"23161",23161,"7035-2015",1,47.22511486,7.117839954,0,100,0,0,0,0,7035,2015,4
"23162",23162,"7035-2015",1,43.22343059,6.120658414,0,100,0,0,0,0,7035,2015,4
"23163",23163,"7035-2015",1,43.48751164,6.614734789,0,100,0,0,0,0,7035,2015,4
"23164",23164,"7035-2015",1,43.48751164,6.614734789,0,100,0,0,0,0,7035,2015,4
"23165",23165,"7035-2015",1,38.03326466,3.972182469,11,0,0,0,0,89,7035,2015,4
"23166",23166,"7035-2015",1,38.03326466,3.972182469,11,0,0,0,0,89,7035,2015,4
"23167",23167,"7035-2015",1,38.03326466,3.972182469,11,0,0,0,0,89,7035,2015,4
"23168",23168,"7035-2015",1,35.44423754,1.707930475,0,44,0,3,53,0,7035,2015,4
"23169",23169,"7035-2015",1,35.44423754,1.707930475,0,44,0,3,53,0,7035,2015,4
"23170",23170,"7035-2015",1,35.44423754,1.707930475,0,44,0,3,53,0,7035,2015,4
"23171",23171,"7035-2015",1,37.86421214,0.954870018,0,97,3,0,0,0,7035,2015,4
"23172",23172,"7035-2015",1,38.34044159,1.794096737,0,23,77,0,0,0,7035,2015,4
"23173",23173,"7035-2015",1,38.34044159,1.794096737,0,23,77,0,0,0,7035,2015,4
"23174",23174,"7035-2015",1,37.19051909,3.614474817,0,0,30,70,0,0,7035,2015,4
"23175",23175,"7035-2015",1,37.19051909,3.614474817,0,0,30,70,0,0,7035,2015,4
"23176",23176,"7035-2015",1,37.19051909,3.614474817,0,0,30,70,0,0,7035,2015,4
"23177",23177,"7035-2015",1,39.71281317,3.781532496,0,86,0,0,14,0,7035,2015,4
"23178",23178,"7035-2015",1,40.63378599,4.721975249,0,98,0,0,2,0,7035,2015,4
"23179",23179,"7035-2015",1,44.35192624,8.411255898,0,0,0,12,14,74,7035,2015,4
"23180",23180,"7035-2015",0,47.12491791,2.282355414,0,0,0,100,0,0,7035,2015,4
"23181",23181,"7035-2015",0,35.23788491,2.090786644,0,19,2,0,79,0,7035,2015,4
"23182",23182,"7035-2015",0,36.51589861,0.500577346,0,98,2,0,0,0,7035,2015,4
"23183",23183,"7035-2015",0,35.46765108,3.635686895,0,0,19,0,0,81,7035,2015,4
"23184",23184,"7035-2015",0,43.18295278,5.684631735,0,53,0,0,47,0,7035,2015,4
"23185",23185,"7035-2015",0,30.4538297,3.469528633,0,0,18,0,3,79,7035,2015,4
"23186",23186,"7035-2015",0,38.98271167,2.279882869,0,100,0,0,0,0,7035,2015,4
"23187",23187,"7035-2015",0,41.79135806,5.835920365,0,72,0,0,28,0,7035,2015,4
"23188",23188,"7035-2015",0,38.98271167,2.279882869,0,100,0,0,0,0,7035,2015,4
"23189",23189,"7035-2015",0,45.73718589,2.884647119,0,0,58,0,0,42,7035,2015,4
"23190",23190,"7035-2015",0,45.53397385,5.078607312,0,99,0,1,0,0,7035,2015,4
"23191",23191,"7035-2015",0,42.60693014,5.556776579,0,88,0,0,12,0,7035,2015,4
"23192",23192,"7035-2015",0,36.56263302,2.074714218,0,5,0,0,0,95,7035,2015,4
"23193",23193,"7035-2015",0,44.85735754,3.552465036,0,33,32,22,11,2,7035,2015,4
"23194",23194,"7035-2015",0,55.07593115,11.5671467,0,35,0,0,65,0,7035,2015,4
"23195",23195,"7035-2015",0,33.71648674,1.795327614,0,0,0,100,0,0,7035,2015,4
"23196",23196,"7035-2015",0,40.9102199,3.896482089,0,77,0,0,23,0,7035,2015,4
"23197",23197,"7035-2015",0,40.52293851,5.297644636,0,100,0,0,0,0,7035,2015,4
"23198",23198,"7035-2015",0,57.94266479,13.03019145,0,36,0,0,64,0,7035,2015,4
"23199",23199,"7035-2015",0,35.82415802,1.711419993,76,18,5,0,1,0,7035,2015,4
"23200",23200,"7035-2015",0,55.18180118,6.755771672,0,0,0,100,0,0,7035,2015,4
"23201",23201,"7035-2015",0,34.61643517,0.954842808,0,5,0,78,17,0,7035,2015,4
"23202",23202,"7035-2015",0,56.5120321,8.556182581,0,11,0,10,79,0,7035,2015,4
"23203",23203,"7035-2015",0,33.17387081,0.752685804,45,0,0,0,55,0,7035,2015,4
"23204",23204,"7035-2015",0,47.5118539,10.96423341,0,49,0,0,0,51,7035,2015,4
"23205",23205,"7035-2015",0,53.70170547,4.415803352,0,0,20,24,0,56,7035,2015,4
"23206",23206,"7035-2015",0,34.32989759,2.460389132,0,0,45,0,0,55,7035,2015,4
"23207",23207,"7035-2015",0,45.15265742,3.899802488,0,55,0,45,0,0,7035,2015,4
"23208",23208,"7035-2015",0,33.17387081,0.752685804,45,0,0,0,55,0,7035,2015,4
"23209",23209,"7035-2015",0,44.55721398,5.813210215,0,92,0,0,8,0,7035,2015,4
"23210",23210,"7035-2015",0,30.85339273,2.46051221,100,0,0,0,0,0,7035,2015,4
"23211",23211,"7035-2015",0,33.25860259,2.739697466,0,4,0,96,0,0,7035,2015,4
"23212",23212,"7035-2015",0,30.08969534,0.752704349,48,0,52,0,0,0,7035,2015,4
"23213",23213,"7035-2015",0,43.31396854,7.214343383,0,33,30,0,37,0,7035,2015,4
"23214",23214,"7035-2015",0,42.48645421,6.642887352,0,81,0,0,19,0,7035,2015,4
"23215",23215,"7035-2015",0,55.53027631,8.002677715,0,0,21,23,56,0,7035,2015,4
"23216",23216,"7035-2015",0,45.28896863,9.254066829,0,0,0,0,1,99,7035,2015,4
"23217",23217,"7035-2015",0,37.10164912,3.445472058,0,0,2,0,0,98,7035,2015,4
"23218",23218,"7035-2015",0,29.86528224,2.835817697,100,0,0,0,0,0,7035,2015,4
"23219",23219,"7035-2015",0,49.70702033,8.6740081,0,100,0,0,0,0,7035,2015,4
"23220",23220,"7035-2015",0,50.9615166,9.670831293,0,50,0,0,50,0,7035,2015,4
"23221",23221,"7035-2015",0,50.43145301,3.972516836,0,100,0,0,0,0,7035,2015,4
"23222",23222,"7035-2015",0,51.09013994,6.830134373,0,100,0,0,0,0,7035,2015,4
"23223",23223,"7035-2015",0,43.26292221,6.547732497,0,100,0,0,0,0,7035,2015,4
"23224",23224,"7035-2015",0,47.17081247,10.2277672,0,12,0,0,0,88,7035,2015,4
"23225",23225,"7035-2015",0,42.02951359,5.797475659,0,35,0,0,65,0,7035,2015,4
"23226",23226,"7035-2015",0,44.0053957,4.573423453,0,69,0,31,0,0,7035,2015,4
"23227",23227,"7035-2015",0,31.83901584,2.077687237,0,0,74,0,26,0,7035,2015,4
"23228",23228,"7035-2015",0,33.87360464,2.33048371,0,0,57,0,19,24,7035,2015,4
"23229",23229,"7035-2015",0,38.98271167,2.279882869,0,100,0,0,0,0,7035,2015,4
"23230",23230,"7035-2015",0,54.0438985,5.714950661,0,97,0,3,0,0,7035,2015,4
"23231",23231,"7035-2015",0,49.45031373,3.71318928,0,100,0,0,0,0,7035,2015,4
"23232",23232,"7035-2015",0,38.96525488,3.713298559,0,100,0,0,0,0,7035,2015,4
"23233",23233,"7035-2015",0,34.21558621,4.906274413,0,17,54,29,0,0,7035,2015,4
"23234",23234,"7035-2015",0,37.12528897,2.939070355,0,26,44,6,24,0,7035,2015,4
"23235",23235,"7035-2015",0,38.31377111,2.738816837,0,90,0,0,0,10,7035,2015,4
"23236",23236,"7035-2015",0,36.31190396,3.031518861,0,0,0,59,41,0,7035,2015,4
"23237",23237,"7035-2015",0,37.12528897,2.939070355,0,26,44,6,24,0,7035,2015,4
"23238",23238,"7035-2015",0,44.63753493,8.002558796,0,31,0,45,0,24,7035,2015,4
"23239",23239,"7035-2015",0,50.81504723,2.569045687,0,100,0,0,0,0,7035,2015,4
"23240",23240,"7035-2015",0,36.99589998,6.39068032,0,15,0,85,0,0,7035,2015,4
"23241",23241,"7035-2015",0,55.61995747,2.282234573,0,61,0,35,4,0,7035,2015,4
"23242",23242,"7035-2015",0,31.84224709,2.459671095,77,0,0,0,23,0,7035,2015,4
"23243",23243,"7035-2015",0,57.66334891,12.2268081,0,60,0,0,40,0,7035,2015,4
"23244",23244,"7035-2015",0,50.38347976,7.677556596,0,100,0,0,0,0,7035,2015,4
"23245",23245,"7035-2015",0,50.33258444,10.6685857,0,100,0,0,0,0,7035,2015,4
